12 1708673042 0.000393 1 0.000393 0.000393 0.000393
12 1708673052 0.000318 1 0.000318 0.000318 0.000318
12 1708673062 0.000372 1 0.000372 0.000372 0.000372
12 1708673072 0.000330 1 0.000330 0.000330 0.000330
12 1708673082 0.000317 1 0.000317 0.000317 0.000317
12 1708673092 0.000318 1 0.000318 0.000318 0.000318
34 1708673152 0.000019 1 0.000019 0.000019 0.000019
34 1708673157 0.000017 1 0.000017 0.000017 0.000017
34 1708673162 0.000016 1 0.000016 0.000016 0.000016
34 1708673167 0.000016 1 0.000016 0.000016 0.000016
34 1708673172 0.000018 1 0.000018 0.000018 0.000018
34 1708673177 0.000020 1 0.000020 0.000020 0.000020
