9 1708673050 1.000000 1 1.000000 1.000000 1.000000
9 1708673053 2.000000 1 2.000000 2.000000 2.000000
9 1708673063 3.000000 1 3.000000 3.000000 3.000000
9 1708673073 4.000000 1 4.000000 4.000000 4.000000
9 1708673083 5.000000 1 5.000000 5.000000 5.000000
9 1708673093 6.000000 1 6.000000 6.000000 6.000000
27 1708673138 1.000000 1 1.000000 1.000000 1.000000
27 1708673138 2.000000 1 2.000000 2.000000 2.000000
27 1708673138 3.000000 1 3.000000 3.000000 3.000000
27 1708673138 4.000000 1 4.000000 4.000000 4.000000
29 1708673139 1.000000 1 1.000000 1.000000 1.000000
31 1708673140 1.000000 1 1.000000 1.000000 1.000000
9 1708673153 5.000000 1 5.000000 5.000000 5.000000
31 1708673153 0.000000 1 0.000000 0.000000 0.000000
29 1708673158 0.000000 1 0.000000 0.000000 0.000000
9 1708673158 4.000000 1 4.000000 4.000000 4.000000
27 1708673163 3.000000 1 3.000000 3.000000 3.000000
9 1708673163 3.000000 1 3.000000 3.000000 3.000000
27 1708673168 2.000000 1 2.000000 2.000000 2.000000
9 1708673168 2.000000 1 2.000000 2.000000 2.000000
27 1708673173 1.000000 1 1.000000 1.000000 1.000000
9 1708673173 1.000000 1 1.000000 1.000000 1.000000
27 1708673178 0.000000 1 0.000000 0.000000 0.000000
9 1708673178 0.000000 1 0.000000 0.000000 0.000000
