8 1708710065 1.000000 -1 1.000000 1.000000 1.000000
8 1708710080 1.000000 -1 1.000000 1.000000 1.000000
8 1708710095 1.000000 -1 1.000000 1.000000 1.000000
8 1708710110 1.000000 -1 1.000000 1.000000 1.000000
8 1708710125 1.000000 -1 1.000000 1.000000 1.000000
18 1708710250 1.000000 -1 1.000000 1.000000 1.000000
20 1708710250 1.000000 -1 1.000000 1.000000 1.000000
18 1708710260 1.000000 -1 1.000000 1.000000 1.000000
20 1708710260 1.000000 -1 1.000000 1.000000 1.000000
18 1708710275 1.000000 -1 1.000000 1.000000 1.000000
20 1708710275 1.000000 -1 1.000000 1.000000 1.000000
18 1708710290 1.000000 -1 1.000000 1.000000 1.000000
20 1708710290 1.000000 -1 1.000000 1.000000 1.000000
18 1708710305 1.000000 -1 1.000000 1.000000 1.000000
20 1708710305 1.000000 -1 1.000000 1.000000 1.000000
